NOM	_1891_1900	_1901_1910	_1911_1920	_1921_1930	_1931_1940	_1941_1950	_1951_1960	_1961_1970	_1971_1980	_1981_1990	_1991_2000
SANCTOT	1	7	4	13	6	15	20	15	18	9	12
SANCTUS	3	3	1	6	3	2	7	2	7	3	0
SANCTUSSY	3	6	5	11	6	6	6	18	8	10	12
SANCY	10	3	6	27	9	14	18	5	8	9	7
SAND	36	55	40	57	68	86	86	66	71	66	50
SANDA	0	2	1	2	2	4	0	1	6	7	13
SANDALO	0	1	1	2	7	6	3	4	6	7	5
SANDAMIANI	0	2	9	7	1	6	2	0	2	6	0
SANDANASSAMY	0	0	0	0	0	0	0	0	8	22	7
SANDANCE	0	2	9	8	6	13	19	31	26	26	27
SANDANOM	0	3	2	2	3	3	12	7	9	8	11
SANDANON	0	0	1	0	3	0	9	13	11	16	9
SANDARAN	3	2	2	9	3	10	8	1	8	10	2
SANDARNAUD	0	2	2	2	2	8	7	7	6	5	8
SANDAROM	0	1	4	3	5	9	9	4	13	10	1
SANDAYE	1	8	11	9	19	11	11	20	13	16	17
SANDBERG	0	2	4	5	0	5	7	4	8	4	7
SANDEAU	10	18	15	18	21	17	18	32	23	17	23
SANDECKI	0	0	0	5	11	2	1	10	0	2	2
SANDEI	0	5	1	0	5	5	2	6	3	5	3
SANDEL	4	6	5	5	8	16	9	18	22	12	10
SANDELION	6	5	4	5	7	10	6	3	9	5	4
SANDELIS	5	4	2	6	3	8	6	10	6	7	13
SANDEMOY	1	2	5	2	2	7	4	7	2	5	3
SANDENON SETEYEN	0	0	1	0	0	4	5	5	5	8	15
SANDER	22	50	60	50	25	63	68	53	57	47	62
SANDERE	1	2	6	4	1	4	7	1	5	6	0
SANDERRE	2	5	7	3	7	11	6	8	6	7	5
SANDERS	19	21	29	37	34	57	87	80	60	74	86
SANDERSON	4	5	4	4	4	5	4	13	4	5	22
SANDEVOIR	6	5	2	24	11	8	27	19	13	29	18
SANDEYRON	2	9	10	6	2	9	1	6	1	4	1
SANDID	0	0	0	0	0	0	0	0	7	8	15
SANDIE	0	1	3	1	2	5	9	10	3	6	5
SANDIER	8	5	9	12	9	13	14	15	11	13	10
SANDILHON	9	2	1	1	3	0	3	4	2	2	4
SANDILLON	19	24	15	19	23	30	29	13	18	14	18
SANDJAK	0	0	0	0	0	5	11	4	14	12	8
SANDJIAN	0	0	0	3	2	9	6	1	5	9	3
SANDJIVY	0	0	0	0	0	0	5	7	13	23	12
SANDLER	1	4	13	9	13	14	4	10	16	9	4
SANDMANN	5	9	11	6	7	9	12	15	7	7	8
SANDMEIER	1	5	2	3	3	3	7	6	5	2	4
SANDMEYER	1	2	5	6	4	4	2	5	2	0	6
SANDNER	6	12	8	18	15	7	10	14	7	11	4
SANDON	13	13	16	25	20	30	38	21	27	33	21
SANDONA	3	1	1	10	6	16	28	16	12	16	17
SANDONATO	9	10	10	11	11	14	12	14	8	3	11
SANDONNAT	2	2	2	3	3	4	3	4	2	0	5
SANDOR	1	0	5	1	8	10	11	19	11	10	21
SANDOT	1	14	1	13	9	5	15	16	11	15	12
SANDOU	4	5	9	11	3	10	11	30	12	16	29
SANDOULY	7	9	1	6	10	16	17	11	14	7	5
SANDOVAL	2	0	0	5	4	23	24	42	52	50	34
SANDOZ	43	92	80	112	118	143	144	141	151	148	132
SANDRA	10	17	9	25	19	13	32	25	26	23	24
SANDRAGNE	2	2	3	4	6	5	4	2	3	4	2
SANDRAL	16	23	9	23	7	13	14	11	19	11	9
SANDRARD	0	3	3	4	5	1	3	9	1	7	4
SANDRART	12	9	7	9	16	9	15	14	12	12	10
SANDRAS	47	63	50	70	66	73	94	74	71	59	50
SANDRAT	4	3	3	4	3	5	10	3	8	6	2
SANDRAY	3	4	0	5	5	2	2	6	6	3	7
SANDRAZ	21	28	28	31	28	17	41	27	16	25	21
SANDRE	43	73	66	96	74	102	127	128	100	98	98
SANDRES	13	12	10	23	7	17	19	13	15	19	7
SANDRESCHI	4	5	4	6	4	6	7	10	8	2	4
SANDRET	7	14	18	19	16	29	29	24	27	24	18
SANDRETTI	3	4	8	4	9	5	10	21	9	8	8
SANDRETTO	2	4	3	2	7	7	5	2	5	3	0
SANDRI	4	22	14	49	64	71	90	99	61	69	62
SANDRIER	1	7	3	9	4	9	12	15	8	7	3
SANDRIN	59	89	77	130	103	133	158	128	112	120	129
SANDRINI	4	19	11	18	19	17	23	15	13	15	14
SANDRO	0	1	0	2	2	6	5	5	7	3	5
SANDROCK	2	3	6	5	12	9	10	8	13	7	11
SANDROLINI	1	1	2	1	3	7	6	7	11	19	2
SANDRON	17	30	13	33	37	31	31	40	27	44	34
SANDRONE	6	6	3	4	5	9	7	12	6	6	6
SANDRONI	1	5	0	7	3	3	4	11	5	1	4
SANDT	10	16	19	21	12	23	47	17	32	25	21
SANDY	0	0	3	3	3	5	1	2	5	4	4
SANDYCK	6	0	2	6	1	5	6	3	5	1	2
SANE	0	0	0	0	1	3	2	4	77	162	177
SANEGRE	0	12	6	3	7	11	8	6	12	3	9
SANEJOUAND	0	1	1	0	4	8	4	6	1	4	2
SANEL	3	7	8	1	3	6	6	5	6	8	3
SANER	8	8	2	6	4	1	2	3	1	1	9
SANEROT	1	5	5	3	7	7	2	1	5	2	1
SANES	3	4	1	3	6	8	7	1	0	4	0
SANFAUTE	3	2	1	2	0	3	9	2	8	4	2
SANFILIPPO	0	2	0	9	14	17	85	169	110	116	126
SANFINS	0	0	0	0	0	0	0	6	3	11	14
SANFOURCHE	30	31	27	51	30	31	70	29	38	37	30
SANFRATELLO	0	0	0	0	0	2	4	31	23	15	27
SANG	6	7	1	3	10	6	14	10	9	30	20
SANGA	0	0	3	5	8	3	9	13	8	20	14
SANGALA	0	1	1	3	3	1	7	14	12	16	16
SANGALETTI	0	0	2	1	6	3	4	6	3	0	5
SANGALLI	8	3	1	19	19	23	21	17	20	13	6
SANGAMALOM	0	1	0	5	1	2	5	6	4	11	8
SANGAN	10	21	11	28	12	24	31	31	20	19	16
SANGANI	0	1	0	3	1	3	8	4	8	15	9
SANGARAMA	0	0	0	6	1	3	7	7	3	5	6
SANGARE	0	0	0	2	0	0	8	42	129	260	326
SANGARIA	0	2	0	5	10	3	15	23	13	19	31
SANGARIN	2	5	10	20	10	9	24	29	11	27	15
SANGARLINGOM	2	1	0	0	4	4	2	5	12	5	3
SANGAY	4	7	7	3	4	7	6	19	8	9	5
SANGAYRAC	1	14	4	0	9	2	1	3	3	0	2
SANGELLE	0	1	5	4	0	8	14	12	14	16	16
SANGELY	2	9	6	1	9	8	3	10	6	5	2
SANGENIS	0	3	4	6	2	3	4	0	2	2	4
SANGER	4	8	14	8	4	9	4	6	7	3	2
SANGERMA	8	12	12	8	7	12	8	4	7	3	8
SANGES	0	0	0	0	1	1	2	18	9	12	3
SANGIARDI	4	4	5	3	2	4	4	4	3	6	6
SANGIORGIO	0	1	7	6	1	18	24	22	24	29	15
SANGIOVANNI	8	5	5	10	6	8	17	11	16	10	10
SANGLA	33	36	37	47	42	70	57	46	48	24	24
SANGLADE	1	4	5	3	2	12	7	6	2	9	2
SANGLAN	4	5	4	3	5	4	1	4	1	0	2
SANGLAR	11	31	24	18	28	32	22	21	16	11	14
SANGLARD	17	27	14	37	41	29	36	62	32	20	23
SANGLE	2	4	3	6	9	3	7	8	2	7	4
SANGLEBOEUF	9	14	15	19	11	25	26	26	25	25	15
SANGLERAT	10	11	10	6	6	8	9	7	5	5	1
SANGLIER	53	55	60	81	58	86	112	110	119	118	132
SANGNIER	18	37	18	31	34	33	43	57	28	37	38
SANGO	9	12	8	17	11	13	26	18	16	19	17
SANGOI	0	0	0	0	0	7	10	8	15	11	9
SANGORRIN	0	0	1	1	7	2	11	1	9	3	4
SANGOUARD	33	47	41	56	46	66	80	54	64	56	54
SANGOUEZE	0	0	0	4	1	5	9	4	5	5	2
SANGOY	8	10	10	10	18	12	16	21	11	9	19
SANGRADO	1	3	3	1	6	13	14	16	15	18	20
SANGRADOR	0	0	2	8	3	7	9	3	7	8	3
SANGRELET	2	3	2	2	3	0	7	3	2	5	4
SANGRIGOLI	0	0	0	0	0	0	2	18	9	13	19
SANGUE	0	0	1	2	6	5	5	6	5	2	2
SANGUEDOLCE	0	0	0	4	2	0	2	12	17	5	8
SANGUESA	0	0	2	12	8	8	7	11	1	4	5
SANGUIGNI	0	1	2	0	1	1	3	9	4	2	9
SANGUIGNOL	2	6	3	7	4	3	9	6	1	4	2
SANGUILLON	5	19	8	7	7	4	9	11	6	5	14
SANGUIN	15	29	20	25	25	32	51	35	26	33	25
SANGUINE	3	5	4	4	1	13	9	15	13	10	9
SANGUINEDE	10	10	9	16	9	17	19	18	12	14	10
SANGUINET	19	23	15	24	27	22	23	23	20	16	15
SANGUINETTE	3	5	7	10	2	6	14	7	10	3	7
SANGUINETTI	25	36	46	27	34	51	61	47	49	48	37
SANGUY	8	17	25	17	13	34	25	17	24	16	14
SANGY	4	2	3	2	2	2	4	2	5	2	3
SANH	1	0	0	0	0	0	0	0	4	22	8
SANHADJI	0	0	0	0	0	0	1	9	5	15	9
SANHAJI	0	0	0	0	0	0	0	1	16	32	27
SANHARD	1	4	3	6	4	6	7	3	1	3	2
SANHES	15	5	4	16	13	6	19	21	9	14	7
SANHET	2	8	6	6	7	5	6	1	7	1	5
SANI	5	10	7	7	16	21	12	23	15	19	24
SANIAL	42	65	73	81	70	85	110	104	104	107	77
SANIARD	1	3	2	0	5	10	5	18	4	6	12
SANIEL	14	16	15	27	23	18	51	24	21	36	16
SANIER	25	35	16	37	38	41	46	57	42	47	30
SANIERES	2	3	2	9	8	7	5	8	8	5	9
SANIEZ	24	27	32	48	34	63	63	61	63	61	70
SANIKA	0	2	0	1	5	3	4	11	11	4	14
SANINI	0	1	0	1	1	2	6	1	4	7	14
SANINO	3	5	5	3	6	7	5	8	8	8	2
SANIS	4	3	1	5	5	6	6	4	4	2	4
SANITAS	19	35	28	29	39	44	27	29	34	24	32
SANJOSE	0	0	0	4	4	5	11	13	5	16	10
SANJOU	5	15	6	5	6	10	4	10	1	5	2
SANJUAN	2	4	14	31	22	40	51	83	62	50	51
SANJULLIAN	0	0	1	6	10	2	12	13	4	10	13
SANKARE	0	0	0	0	0	0	1	4	11	27	30
SANKHARE	0	0	0	0	0	0	0	0	13	44	41
SANLAVILLE	37	39	37	82	47	58	71	54	58	63	38
SANLI	0	0	0	0	0	0	0	0	20	20	32
SANLIARD	0	5	0	2	2	2	13	3	8	6	3
SANLIAS	10	9	7	9	12	4	9	10	6	6	2
SANLIS	1	8	5	7	10	7	5	9	10	7	5
SANLOUP	6	5	2	5	3	9	5	4	8	5	2
SANMARTI	3	5	8	10	8	6	22	18	7	17	19
SANMARTIN	7	12	21	30	18	37	52	47	43	59	34
SANMARTINO	3	1	4	2	7	3	4	4	6	0	0
SANMARTY	1	4	4	1	7	4	1	11	4	4	6
SANNA	4	32	72	83	92	116	227	400	250	283	296
SANNAC	9	16	8	22	23	17	16	29	19	24	16
SANNAJUST	16	36	29	38	22	33	41	20	25	21	10
SANNE	8	10	5	15	12	10	26	17	10	19	19
SANNER	39	36	38	51	37	46	62	64	40	46	33
SANNET	4	8	4	5	5	4	3	11	2	4	8
SANNIA	0	0	1	0	0	1	4	15	4	3	7
SANNICOLO	0	0	0	3	9	9	12	15	13	13	17
SANNIE	6	16	23	18	25	27	15	32	18	13	20
SANNIER	118	237	258	300	329	403	471	519	460	417	460
SANNIEZ	2	4	1	3	8	4	2	12	3	6	5
SANNINI	3	8	18	9	5	15	6	5	8	3	4
SANNINO	1	6	11	11	9	15	19	31	26	21	27
SANNOM	0	0	1	0	1	2	15	2	8	11	6
SANNOU	1	3	5	3	6	3	7	14	8	13	8
SANO	0	0	0	0	0	2	2	8	11	19	30
SANOGO	0	0	0	0	0	0	0	20	94	136	168
SANOKHO	0	0	0	0	0	0	0	0	5	24	10
SANOKO	0	0	0	0	0	0	2	3	10	13	10
SANON	1	4	5	3	2	5	8	3	14	46	72
SANONER	7	2	0	12	5	1	11	9	4	7	11
SANOU	0	0	0	0	0	0	0	1	18	29	39
SANOUILLER	12	3	4	12	6	4	9	12	2	5	12
SANOUILLET	6	2	1	7	9	9	15	12	10	9	8
SANPEUR	1	0	0	5	2	3	12	4	4	4	7
SANQUER	51	75	80	112	103	96	121	113	93	84	84
SANREY	3	2	7	22	10	18	28	16	15	32	10
SANROMA	2	5	3	6	6	9	16	13	14	12	11
SANROMAN	1	0	8	7	5	8	4	9	17	13	7
SANS	163	276	279	337	248	377	413	413	422	312	308
SANS-NAHORT	1	4	3	2	3	4	8	5	3	5	5
SANSA	5	6	10	15	7	20	8	11	13	9	13
SANSAC	5	14	7	4	11	7	15	8	4	13	9
SANSALONE	0	0	0	2	1	2	5	20	11	10	8
SANSALONI	0	0	0	4	1	0	9	3	4	6	3
SANSANO	0	0	3	4	9	14	15	28	33	25	21
SANSARLAT	2	11	5	7	3	16	6	7	9	4	6
SANSARRICQ	5	4	2	2	6	6	7	4	1	2	3
SANSAS	24	23	19	26	27	26	31	26	15	20	16
SANSAT	3	4	6	4	0	2	5	1	3	2	0
SANSAULT	1	1	0	1	4	2	6	4	3	4	9
SANSBERRO	5	5	9	7	3	6	2	4	5	7	7
SANSE	1	4	9	6	5	20	20	9	22	14	4
SANSEAU	10	27	16	32	30	27	40	40	26	29	31
SANSEBASTIAN	3	6	7	7	4	16	15	8	17	9	6
SANSEGOLO	0	0	0	1	4	4	3	9	3	2	4
SANSEIGNE	6	11	11	15	27	19	28	40	37	27	24
SANSELME	7	9	11	25	20	16	25	19	12	21	10
SANSEN	21	51	46	66	61	84	97	92	76	79	62
SANSENACQ	7	1	2	4	3	3	3	5	3	1	3
SANSEOU	0	2	0	10	6	3	6	11	3	5	2
SANSEVERINO	2	1	8	4	4	9	4	15	10	12	17
SANSGUILHEM	0	8	13	3	1	3	2	2	2	0	3
SANSICO	0	0	0	3	5	2	8	7	8	4	6
SANSIER	3	1	4	4	4	6	11	3	7	7	0
SANSIG	2	3	2	6	5	6	11	8	9	6	8
SANSINENA	1	2	1	4	5	4	7	5	8	2	8
SANSIQUET	4	12	7	20	18	24	26	45	21	35	31
SANSIQUIER	2	3	1	5	15	11	10	21	7	7	9
SANSO	0	1	2	2	1	2	7	15	10	15	12
SANSOE	3	1	4	10	6	10	14	6	8	6	5
SANSOIN	2	4	1	5	1	5	5	3	6	5	0
SANSOIS	6	8	4	3	2	3	6	3	0	0	1
SANSOIT	0	3	4	7	1	8	6	2	13	7	3
SANSON	218	315	283	456	422	501	655	638	522	538	478
SANSONE	3	4	5	15	10	17	51	93	50	61	59
SANSONETTI	28	41	22	30	27	29	39	33	32	41	32
SANSONETTO	0	0	0	0	3	3	6	6	7	3	4
SANSONI	4	5	5	7	10	17	15	34	30	24	21
SANSONNENS	1	7	5	8	14	3	9	10	3	5	7
SANSONNET	27	46	38	43	46	47	37	66	40	35	24
SANSONNETTI	8	3	3	6	8	3	5	7	3	6	2
SANSONNY	7	3	5	7	10	10	4	16	8	3	8
SANSORNY	3	4	3	8	8	4	4	4	5	4	2
SANSOT	16	27	22	38	24	21	37	23	25	34	17
SANSOUBE	3	4	5	6	3	6	5	0	2	2	1
SANSOUCI	3	1	4	3	3	3	11	5	8	9	2
SANSOUCY	7	13	9	6	21	12	20	27	14	19	28
SANSOULET	4	4	5	9	0	6	4	0	6	0	0
SANSOULI	1	3	4	0	3	8	8	2	4	8	2
SANSOUS	3	9	7	10	6	15	13	3	19	12	6
SANSOVINI	0	0	1	2	3	2	6	5	4	7	0
SANSOZ	5	3	9	7	1	6	16	2	9	10	4
SANSPEUR	2	4	3	5	6	3	5	3	3	3	3
SANSPOIL	1	1	10	5	7	9	9	6	8	6	9
SANSSE	4	9	8	7	8	15	8	7	18	5	13
SANSSOUCI	0	4	2	6	2	1	5	0	9	6	3
SANSSOUCY	1	3	4	3	6	1	11	13	3	8	10
SANSU	0	2	1	2	5	1	4	9	4	6	6
SANSUC	5	3	13	9	7	8	4	8	5	2	5
SANSUS	10	7	11	12	13	19	12	18	25	9	19
SANT	12	16	7	34	36	27	48	46	43	47	40
SANTA	3	3	12	8	9	13	12	20	26	13	16
SANTA MARIA	4	7	4	13	5	4	6	12	26	19	7
SANTA-CRUZ	0	0	0	2	1	4	6	19	11	23	13
SANTA-MARIA	5	5	7	15	7	21	17	23	11	11	7
SANTACANA	0	0	3	4	1	9	8	14	7	16	10
SANTACREU	3	3	4	19	20	12	17	73	47	41	47
SANTACROCE	3	11	6	10	5	13	31	44	18	21	34
SANTACRUZ	1	0	3	6	4	13	10	45	27	21	28
SANTAELLA	0	0	0	0	0	1	5	18	10	13	18
SANTAFE	0	0	3	6	2	8	13	2	9	10	5
SANTAGA	0	0	0	0	2	11	5	3	3	4	2
SANTAGATA	0	1	2	3	0	2	8	7	10	9	1
SANTAILLER	6	14	11	18	14	14	15	24	11	11	18
SANTAIS	15	32	30	40	33	38	50	45	23	33	34
SANTAL	2	3	4	4	6	11	1	7	2	5	4
SANTALIESTRA	7	9	4	13	5	12	16	13	9	9	6
SANTALLIER	5	10	6	10	5	5	14	5	3	6	4
SANTALO	3	6	1	9	4	2	11	9	4	6	11
SANTALUCIA	0	4	4	12	14	19	34	40	21	29	23
SANTAM	1	6	2	9	4	8	3	1	4	2	0
SANTAMANS	3	6	4	11	11	3	10	16	8	6	9
SANTAMARIA	17	32	49	80	86	93	146	290	223	206	199
SANTAMARIANOVA	0	0	0	7	2	1	10	10	7	5	4
SANTAMBIEN	0	6	1	3	5	3	3	7	2	5	6
SANTAMBROGIO	0	2	0	8	4	9	5	11	4	6	1
SANTANA	0	0	2	6	6	12	25	94	93	90	105
SANTANAC	0	1	5	1	1	7	5	3	8	7	2
SANTANACH	6	23	3	6	11	7	3	14	12	6	12
SANTANDER	0	1	2	4	1	2	8	31	27	23	28
SANTANDREA	15	11	5	8	7	4	5	10	6	5	7
SANTANDREU	0	0	4	12	11	10	25	25	7	13	9
SANTANGELI	2	7	3	5	9	8	3	12	2	1	3
SANTANGELO	0	2	1	4	4	5	43	98	46	58	61
SANTANIELLO	0	11	8	11	17	11	21	38	19	13	16
SANTANTONIO	0	0	0	9	7	8	8	7	5	6	6
SANTARELLA	0	0	0	0	0	2	1	14	9	2	5
SANTARELLI	58	71	67	96	80	70	84	106	80	75	84
SANTARINI	3	6	1	12	5	2	8	10	5	8	3
SANTARNECCHI	0	2	1	10	16	7	15	8	10	14	8
SANTARONI	0	0	0	3	3	6	2	7	11	5	0
SANTAROSSA	0	0	3	15	18	18	27	29	16	16	25
SANTATO	0	0	0	1	4	1	9	7	4	11	9
SANTE	16	13	13	8	12	8	21	24	14	16	44
SANTEL	0	2	4	2	6	8	2	12	4	0	6
SANTELLANI	0	0	0	3	2	2	6	8	5	1	4
SANTELLI	72	73	70	88	66	87	85	108	76	71	71
SANTENAC	3	12	10	13	10	14	27	26	10	21	20
SANTENARD	5	14	9	10	8	8	5	1	6	7	9
SANTENE	5	8	19	13	12	11	15	13	9	4	7
SANTENS	13	13	7	17	12	19	35	31	19	34	29
SANTER	46	51	53	80	70	93	82	102	74	68	68
SANTERAMO	0	0	0	3	3	5	10	9	5	13	10
SANTERNE	17	30	31	42	46	52	45	55	50	40	36
SANTERO	2	2	1	4	8	7	3	10	5	4	10
SANTERRE	102	173	169	206	233	285	300	316	272	261	220
SANTESTEBAN	1	3	4	0	10	9	11	14	7	10	7
SANTGERMA	1	5	5	3	6	6	2	14	10	3	3
SANTHOIRE	0	2	4	3	6	1	8	4	4	1	0
SANTHUNE	4	6	3	13	10	9	33	9	19	19	9
SANTI	42	60	51	92	103	132	173	174	116	153	137
SANTIAGO	5	32	52	117	125	202	526	1393	1355	1497	1690
SANTIARD	0	5	5	0	7	8	1	11	15	4	9
SANTIER	13	28	31	38	40	46	57	81	46	51	49
SANTIGNY	1	4	5	0	5	2	4	3	0	7	5
SANTILLI	4	4	3	12	11	18	38	60	30	20	38
SANTIMARIA	0	0	0	4	8	7	14	5	11	6	3
SANTIN	10	11	18	58	91	126	166	194	128	122	92
SANTIN-JANIN	1	2	4	7	2	9	13	2	3	4	6
SANTINA	0	0	0	2	1	1	5	5	8	13	2
SANTINACCI	3	2	0	8	2	2	1	5	2	6	2
SANTINELLI	4	17	25	16	24	19	21	21	24	11	25
SANTINHO	0	0	0	0	0	0	0	3	11	6	12
SANTINI	145	214	177	291	255	290	340	327	286	245	217
SANTINO	0	0	1	0	0	3	6	14	11	6	3
SANTINON	0	0	0	1	3	7	11	3	4	6	3
SANTIQUET	3	7	3	8	2	3	7	5	3	6	2
SANTISE	0	0	0	0	5	2	3	9	3	5	6
SANTISO	0	0	0	0	1	0	0	9	15	3	9
SANTISTEBAN	0	0	1	0	0	3	5	19	26	30	13
SANTO	2	5	11	20	10	22	29	102	100	84	82
SANTOIRE	16	18	13	21	21	22	15	23	21	17	12
SANTOLALLA	0	0	0	1	1	2	5	2	11	8	1
SANTOLARIA	0	0	3	17	17	29	42	31	42	29	18
SANTOLI	1	0	2	1	3	3	0	13	15	4	14
SANTOLINI	11	21	12	15	17	30	22	22	17	26	13
SANTON	6	6	9	13	11	10	34	15	23	21	16
SANTONA	1	2	4	6	7	5	8	7	4	8	4
SANTONAX	3	2	0	6	1	6	4	7	3	4	5
SANTONI	224	307	345	384	346	326	337	402	285	265	257
SANTONJA	0	0	2	3	2	2	18	44	26	27	28
SANTONNA	3	6	2	11	2	3	1	1	0	1	2
SANTOPIETRO	0	1	1	3	5	1	4	6	3	2	6
SANTORI	9	15	11	14	10	11	12	10	12	16	14
SANTORIELLO	0	3	1	8	7	5	9	10	7	7	5
SANTORIN	0	7	4	5	4	3	11	8	6	3	6
SANTORO	4	26	20	33	42	53	175	283	207	253	210
SANTORU	0	0	4	7	1	1	7	6	3	2	3
SANTOS	4	5	23	123	104	128	238	715	1458	1013	985
SANTOS DA SILVA	0	0	0	2	1	2	3	10	22	5	17
SANTOS PEREIRA	0	0	0	0	0	0	0	3	7	11	10
SANTOS-COTTIN	1	9	5	2	10	3	5	7	4	6	5
SANTOSUOSSO	0	0	0	0	0	0	3	9	5	5	9
SANTOT	3	9	7	11	3	9	18	9	14	13	8
SANTOUCHI	0	1	0	3	5	3	2	8	2	6	6
SANTOUIL	6	5	3	11	10	9	8	12	12	8	11
SANTOUL	13	10	12	20	19	21	36	22	17	32	13
SANTOULANGUE	1	1	2	11	3	12	21	16	14	20	13
SANTOURIAN	0	0	0	5	5	3	3	9	10	5	6
SANTOYO	0	0	0	0	0	3	10	13	1	15	10
SANTRAILLE	4	4	8	5	4	6	6	10	6	1	4
SANTRAIN	4	11	8	11	18	13	24	30	22	23	27
SANTRAINE	9	18	8	21	19	23	31	40	33	28	27
SANTRAN	0	1	3	3	3	3	4	6	5	2	7
SANTRE	5	17	11	18	24	19	27	17	17	19	10
SANTRISSE	1	1	2	0	1	3	3	6	5	5	7
SANTROT	4	6	14	10	4	14	17	5	10	18	8
SANTSCHI	2	1	0	9	7	1	2	7	4	4	6
SANTU	1	4	2	2	3	6	3	8	2	5	14
SANTUCCI	128	182	172	208	204	153	205	218	162	175	174
SANTUNE	12	14	24	42	22	45	61	44	46	48	33
SANTURENNE	2	1	4	5	7	8	9	11	7	10	6
SANTURETTE	8	9	8	20	11	14	12	13	10	12	7
SANTUS	12	25	19	20	13	43	32	32	31	21	28
SANTY	10	6	27	19	13	24	40	17	25	47	32
SANUDO	0	2	1	6	3	6	12	9	3	13	6
SANUY	10	9	7	9	10	8	8	8	9	5	1
SANVERS	1	3	3	0	5	1	11	2	3	4	6
SANVERT	11	10	8	11	16	14	17	25	13	14	18
SANVICENS	1	3	3	9	2	3	12	4	4	7	4
SANVICENTE	0	6	5	7	7	8	7	10	8	2	5
SANVIDO	0	0	0	2	3	7	10	0	4	7	0
SANVITI	10	8	9	3	5	4	2	3	10	4	1
SANVOISIN	41	67	49	80	50	46	72	66	58	65	34
SANY	9	11	6	15	17	16	21	30	14	24	21
SANYAS	8	30	6	10	16	17	17	15	22	12	20
SANZ	26	42	118	224	197	353	351	556	410	339	368
SANZAY	1	5	5	9	4	12	12	10	13	11	9
SANZBERRO	0	2	1	10	13	11	8	6	19	2	2
SANZEE	1	0	5	5	3	7	12	2	6	8	1
SANZEY	15	22	19	33	30	31	39	32	32	32	35
SANZO	0	0	0	1	0	1	4	4	5	9	6
SAO	0	0	0	0	0	0	0	8	12	59	44
SAOLI	11	10	8	7	4	4	9	11	9	5	10
SAORIN	0	0	0	2	3	4	13	18	9	10	16
SAORINE	0	0	0	0	0	2	5	6	12	11	6
SAOS	6	10	4	9	7	14	9	11	11	8	9
SAOU	1	3	0	4	5	5	10	22	36	65	48
SAOUCHI	0	0	0	2	4	0	12	28	29	32	35
SAOUCI	0	0	0	0	0	0	1	7	4	10	10
SAOUD	0	0	0	0	2	6	24	45	106	122	114
SAOUDI	0	0	0	3	9	20	70	151	148	229	255
SAOUDIN	0	0	0	4	1	2	14	19	9	22	12
SAOUL	5	13	6	10	8	8	7	4	6	6	4
SAOULA	0	0	1	0	0	0	4	11	26	28	21
SAOULI	0	0	3	2	1	7	25	57	64	73	73
SAOUNERA	0	0	0	0	0	0	0	0	13	55	40
SAOUT	43	85	104	104	96	102	141	128	93	90	86
SAOUTER	4	3	4	9	16	9	20	22	11	16	14
SAOUTHI	0	0	0	0	0	0	3	13	9	7	19
SAOUZANET	16	14	6	24	21	20	26	31	31	15	25
SAP	16	25	15	17	34	36	44	62	34	44	40
SAPA	0	0	1	5	4	3	6	9	2	11	8
SAPAC	0	0	0	0	3	2	6	8	3	3	6
SAPALY	12	17	17	28	20	27	24	22	20	34	11
SAPANEL	11	14	7	15	9	13	19	8	19	7	10
SAPARART	2	3	3	0	9	1	1	10	3	5	4
SAPART	0	7	15	15	12	26	22	16	22	9	11
SAPE	3	7	8	5	7	11	12	6	9	6	7
SAPEDE	10	24	21	26	24	33	42	21	24	26	20
SAPEL	0	3	4	9	6	1	6	7	0	0	3
SAPELIER	9	4	8	13	20	15	13	29	19	12	10
SAPENA	1	1	6	4	6	3	6	28	19	10	11
SAPENE	4	8	21	22	5	18	15	14	13	8	9
SAPET	47	75	76	65	90	98	110	117	111	103	89
SAPEY	13	14	12	20	10	23	28	24	17	9	16
SAPEY-TRIOMPHE	0	2	0	6	5	1	10	9	5	8	8
SAPHARY	8	3	2	8	4	3	2	3	3	2	0
SAPHIR	1	1	2	2	1	0	1	7	4	6	6
SAPHO	0	4	6	1	5	5	7	6	2	7	3
SAPHORE	20	29	18	21	20	22	32	21	23	40	15
SAPHORES	12	20	13	22	14	16	31	23	17	27	17
SAPHY	1	3	1	6	7	2	6	15	8	6	15
SAPIA	5	7	9	4	11	13	10	15	17	8	6
SAPIEN	2	1	1	7	3	5	5	3	8	3	3
SAPIENCE	5	4	2	9	4	8	9	2	11	7	4
SAPIENZA	0	4	2	2	2	1	17	35	8	23	13
SAPIN	158	229	212	275	232	293	345	290	290	235	233
SAPINA	0	2	2	11	6	6	7	21	7	15	19
SAPINART	0	6	5	3	1	4	10	12	10	17	11
SAPINHO	0	0	0	1	3	1	2	12	20	8	6
SAPIR	0	0	2	3	7	3	6	5	3	5	4
SAPIRA	2	7	7	8	3	2	3	9	2	9	5
SAPIS	2	5	0	1	5	3	3	7	4	6	4
SAPLANA	0	0	0	3	0	3	10	10	19	3	5
SAPOLIN	1	9	5	9	12	12	23	16	17	23	15
SAPONE	0	0	0	0	1	1	28	42	24	31	31
SAPOR	2	6	4	17	15	12	42	42	32	24	31
SAPORI	1	3	2	8	2	4	3	2	0	4	3
SAPORITI	2	3	6	4	7	9	8	5	9	4	2
SAPORITO	1	2	2	4	6	14	29	44	40	43	32
